danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.539,0.734,5,-5.798,0,0.18,0.109,3.4e-06,0.198,0.934,81.163,audio_features,30VOM6uAJTdF7bvr8Lnalc,spotify:track:30VOM6uAJTdF7bvr8Lnalc,https://api.spotify.com/v1/tracks/30VOM6uAJTdF7bvr8Lnalc,https://api.spotify.com/v1/audio-analysis/30VOM6uAJTdF7bvr8Lnalc,212917,4
0.862,0.572,11,-9.934,0,0.0911,0.383,0.00178,0.108,0.293,90.031,audio_features,1xY4IVzCUmfwuaeH51pnZW,spotify:track:1xY4IVzCUmfwuaeH51pnZW,https://api.spotify.com/v1/tracks/1xY4IVzCUmfwuaeH51pnZW,https://api.spotify.com/v1/audio-analysis/1xY4IVzCUmfwuaeH51pnZW,166000,4
0.9,0.131,5,-11.378,1,0.0409,0.172,0.00363,0.0877,0.336,137.302,audio_features,0ypJzr80RWfAnqmNyh1Q6N,spotify:track:0ypJzr80RWfAnqmNyh1Q6N,https://api.spotify.com/v1/tracks/0ypJzr80RWfAnqmNyh1Q6N,https://api.spotify.com/v1/audio-analysis/0ypJzr80RWfAnqmNyh1Q6N,285321,3
0.561,0.481,3,-6.405,0,0.0593,0.584,6.62e-06,0.125,0.439,106.431,audio_features,6kfgUH7BBhBkshjH4XC60r,spotify:track:6kfgUH7BBhBkshjH4XC60r,https://api.spotify.com/v1/tracks/6kfgUH7BBhBkshjH4XC60r,https://api.spotify.com/v1/audio-analysis/6kfgUH7BBhBkshjH4XC60r,219987,3
0.588,0.41,8,-9.464,1,0.0844,0.335,6.48e-06,0.188,0.488,119.727,audio_features,18y38N3r7uQHTxXttkWT9U,spotify:track:18y38N3r7uQHTxXttkWT9U,https://api.spotify.com/v1/tracks/18y38N3r7uQHTxXttkWT9U,https://api.spotify.com/v1/audio-analysis/18y38N3r7uQHTxXttkWT9U,264015,3
0.779,0.541,5,-4.483,1,0.084,0.404,0.00284,0.348,0.42,90.017,audio_features,6jhWyJ19qHguoS4G2D4OsT,spotify:track:6jhWyJ19qHguoS4G2D4OsT,https://api.spotify.com/v1/tracks/6jhWyJ19qHguoS4G2D4OsT,https://api.spotify.com/v1/audio-analysis/6jhWyJ19qHguoS4G2D4OsT,186667,4
0.466,0.395,0,-8.641,1,0.0455,0.233,3.34e-05,0.13,0.225,77.323,audio_features,0U6Kt4AMGkRU6Pz4DJ8l5y,spotify:track:0U6Kt4AMGkRU6Pz4DJ8l5y,https://api.spotify.com/v1/tracks/0U6Kt4AMGkRU6Pz4DJ8l5y,https://api.spotify.com/v1/audio-analysis/0U6Kt4AMGkRU6Pz4DJ8l5y,284044,4
0.68,0.471,7,-10.056,1,0.199,0.25,0.0126,0.0986,0.281,93.096,audio_features,7eFSQgm9Qtsn7Y9jwPc1iB,spotify:track:7eFSQgm9Qtsn7Y9jwPc1iB,https://api.spotify.com/v1/tracks/7eFSQgm9Qtsn7Y9jwPc1iB,https://api.spotify.com/v1/audio-analysis/7eFSQgm9Qtsn7Y9jwPc1iB,276333,4
0.774,0.649,9,-7.648,0,0.0633,0.441,0.00724,0.0976,0.698,134.086,audio_features,5EN7uafjMGC5rH4Ta27xjk,spotify:track:5EN7uafjMGC5rH4Ta27xjk,https://api.spotify.com/v1/tracks/5EN7uafjMGC5rH4Ta27xjk,https://api.spotify.com/v1/audio-analysis/5EN7uafjMGC5rH4Ta27xjk,218057,4
0.925,0.598,6,-8.764,0,0.374,0.205,0.0,0.105,0.795,125.984,audio_features,45OqBARZysAOFrZ6zjpA67,spotify:track:45OqBARZysAOFrZ6zjpA67,https://api.spotify.com/v1/tracks/45OqBARZysAOFrZ6zjpA67,https://api.spotify.com/v1/audio-analysis/45OqBARZysAOFrZ6zjpA67,143000,4
0.729,0.621,9,-9.651,0,0.109,0.151,0.862,0.109,0.616,76.459,audio_features,0vHtlgsJoyA91YMNdImnCL,spotify:track:0vHtlgsJoyA91YMNdImnCL,https://api.spotify.com/v1/tracks/0vHtlgsJoyA91YMNdImnCL,https://api.spotify.com/v1/audio-analysis/0vHtlgsJoyA91YMNdImnCL,151500,4
0.922,0.428,10,-10.943,0,0.571,0.106,0.0,0.111,0.227,137.961,audio_features,3NGS4bATmNlIMkYMK40tyA,spotify:track:3NGS4bATmNlIMkYMK40tyA,https://api.spotify.com/v1/tracks/3NGS4bATmNlIMkYMK40tyA,https://api.spotify.com/v1/audio-analysis/3NGS4bATmNlIMkYMK40tyA,153056,4
0.737,0.53,5,-12.121,1,0.226,0.0322,4.33e-06,0.356,0.733,150.074,audio_features,06gzSdeS9xcZgS2EBkjqP3,spotify:track:06gzSdeS9xcZgS2EBkjqP3,https://api.spotify.com/v1/tracks/06gzSdeS9xcZgS2EBkjqP3,https://api.spotify.com/v1/audio-analysis/06gzSdeS9xcZgS2EBkjqP3,131082,4
0.792,0.461,8,-10.026,1,0.0843,0.495,0.0181,0.107,0.441,100.469,audio_features,6yx3be1igz20OiM1zgaPfs,spotify:track:6yx3be1igz20OiM1zgaPfs,https://api.spotify.com/v1/tracks/6yx3be1igz20OiM1zgaPfs,https://api.spotify.com/v1/audio-analysis/6yx3be1igz20OiM1zgaPfs,152836,4
0.846,0.398,8,-8.951,1,0.304,0.576,6.94e-06,0.139,0.628,118.241,audio_features,1JTG90QL5rqh3979SGXgiJ,spotify:track:1JTG90QL5rqh3979SGXgiJ,https://api.spotify.com/v1/tracks/1JTG90QL5rqh3979SGXgiJ,https://api.spotify.com/v1/audio-analysis/1JTG90QL5rqh3979SGXgiJ,146131,4
0.79,0.412,11,-13.115,0,0.322,0.136,0.0151,0.166,0.532,125.08,audio_features,3DzXZOOsfmAlBnuOmtY0jk,spotify:track:3DzXZOOsfmAlBnuOmtY0jk,https://api.spotify.com/v1/tracks/3DzXZOOsfmAlBnuOmtY0jk,https://api.spotify.com/v1/audio-analysis/3DzXZOOsfmAlBnuOmtY0jk,165120,4
0.672,0.484,11,-10.615,0,0.361,0.577,8.16e-06,0.101,0.256,172.105,audio_features,6jxMuji7KC6cw4d3hUsI3a,spotify:track:6jxMuji7KC6cw4d3hUsI3a,https://api.spotify.com/v1/tracks/6jxMuji7KC6cw4d3hUsI3a,https://api.spotify.com/v1/audio-analysis/6jxMuji7KC6cw4d3hUsI3a,146000,4
0.832,0.421,1,-10.563,1,0.3,0.0544,3.49e-05,0.115,0.183,75.065,audio_features,7IsjaaTuVaAjFTw4Buc9ql,spotify:track:7IsjaaTuVaAjFTw4Buc9ql,https://api.spotify.com/v1/tracks/7IsjaaTuVaAjFTw4Buc9ql,https://api.spotify.com/v1/audio-analysis/7IsjaaTuVaAjFTw4Buc9ql,155520,4
0.97,0.334,9,-12.563,1,0.258,0.0823,6.29e-05,0.11,0.0835,120.023,audio_features,6hs75fW16hitxMBolLj0Xi,spotify:track:6hs75fW16hitxMBolLj0Xi,https://api.spotify.com/v1/tracks/6hs75fW16hitxMBolLj0Xi,https://api.spotify.com/v1/audio-analysis/6hs75fW16hitxMBolLj0Xi,168072,4
0.725,0.602,9,-6.04,0,0.161,0.128,0.0,0.108,0.584,142.976,audio_features,4kb1f7Tph4ZnWcl2ofPIU7,spotify:track:4kb1f7Tph4ZnWcl2ofPIU7,https://api.spotify.com/v1/tracks/4kb1f7Tph4ZnWcl2ofPIU7,https://api.spotify.com/v1/audio-analysis/4kb1f7Tph4ZnWcl2ofPIU7,194805,4
0.939,0.4,0,-8.821,1,0.22,0.00864,0.0347,0.0756,0.342,139.986,audio_features,5hQ4hEDftppp4Akv37vdbs,spotify:track:5hQ4hEDftppp4Akv37vdbs,https://api.spotify.com/v1/tracks/5hQ4hEDftppp4Akv37vdbs,https://api.spotify.com/v1/audio-analysis/5hQ4hEDftppp4Akv37vdbs,130893,4
0.753,0.735,2,-6.687,1,0.391,0.101,0.0,0.357,0.714,141.982,audio_features,70EiV32gjM86o0XeTj5nq0,spotify:track:70EiV32gjM86o0XeTj5nq0,https://api.spotify.com/v1/tracks/70EiV32gjM86o0XeTj5nq0,https://api.spotify.com/v1/audio-analysis/70EiV32gjM86o0XeTj5nq0,167324,4
0.834,0.505,1,-7.497,1,0.0601,0.0292,0.024,0.111,0.245,107.979,audio_features,6NLT5ioKnvVuFLrumNlmvy,spotify:track:6NLT5ioKnvVuFLrumNlmvy,https://api.spotify.com/v1/tracks/6NLT5ioKnvVuFLrumNlmvy,https://api.spotify.com/v1/audio-analysis/6NLT5ioKnvVuFLrumNlmvy,143249,5
0.832,0.659,1,-4.975,1,0.156,0.285,0.0,0.163,0.717,93.526,audio_features,50MSyoCRu0FAtzH930rmDC,spotify:track:50MSyoCRu0FAtzH930rmDC,https://api.spotify.com/v1/tracks/50MSyoCRu0FAtzH930rmDC,https://api.spotify.com/v1/audio-analysis/50MSyoCRu0FAtzH930rmDC,244423,4
0.638,0.588,0,-8.074,1,0.0376,0.00211,1.42e-05,0.363,0.111,137.91,audio_features,28mUleyDP9pDh8dWcF6IRv,spotify:track:28mUleyDP9pDh8dWcF6IRv,https://api.spotify.com/v1/tracks/28mUleyDP9pDh8dWcF6IRv,https://api.spotify.com/v1/audio-analysis/28mUleyDP9pDh8dWcF6IRv,197201,4
0.886,0.467,0,-10.443,1,0.705,0.259,1.01e-06,0.277,0.529,143.092,audio_features,1sbcg5vOApubhE2KgzniFA,spotify:track:1sbcg5vOApubhE2KgzniFA,https://api.spotify.com/v1/tracks/1sbcg5vOApubhE2KgzniFA,https://api.spotify.com/v1/audio-analysis/1sbcg5vOApubhE2KgzniFA,123341,4
0.746,0.433,8,-10.816,0,0.401,0.112,0.00743,0.108,0.304,159.957,audio_features,1L18CtwVXRnHbG9dAfwqdI,spotify:track:1L18CtwVXRnHbG9dAfwqdI,https://api.spotify.com/v1/tracks/1L18CtwVXRnHbG9dAfwqdI,https://api.spotify.com/v1/audio-analysis/1L18CtwVXRnHbG9dAfwqdI,135000,4
0.849,0.515,2,-9.237,1,0.145,0.159,0.000565,0.0856,0.529,123.03,audio_features,1nTLUVusTytfyBHz8oinur,spotify:track:1nTLUVusTytfyBHz8oinur,https://api.spotify.com/v1/tracks/1nTLUVusTytfyBHz8oinur,https://api.spotify.com/v1/audio-analysis/1nTLUVusTytfyBHz8oinur,143000,4
0.589,0.64,1,-10.216,1,0.491,0.148,0.0036,0.381,0.299,90.864,audio_features,6e6viR6kQjKXLEzbl4oC2i,spotify:track:6e6viR6kQjKXLEzbl4oC2i,https://api.spotify.com/v1/tracks/6e6viR6kQjKXLEzbl4oC2i,https://api.spotify.com/v1/audio-analysis/6e6viR6kQjKXLEzbl4oC2i,175813,4
0.785,0.678,7,-9.43,0,0.138,0.73,0.0,0.134,0.939,143.92,audio_features,2RwtxUbn6EGgj7IRTaNJna,spotify:track:2RwtxUbn6EGgj7IRTaNJna,https://api.spotify.com/v1/tracks/2RwtxUbn6EGgj7IRTaNJna,https://api.spotify.com/v1/audio-analysis/2RwtxUbn6EGgj7IRTaNJna,146573,4
0.931,0.456,10,-12.727,0,0.258,0.189,0.0,0.104,0.48,130.053,audio_features,2wQ3gGU3lKvYNfpnC7CElx,spotify:track:2wQ3gGU3lKvYNfpnC7CElx,https://api.spotify.com/v1/tracks/2wQ3gGU3lKvYNfpnC7CElx,https://api.spotify.com/v1/audio-analysis/2wQ3gGU3lKvYNfpnC7CElx,150091,4
0.866,0.64,6,-6.195,0,0.413,0.000697,0.000114,0.702,0.636,142.04,audio_features,3Dah4SWoWwekrG4GShaHVP,spotify:track:3Dah4SWoWwekrG4GShaHVP,https://api.spotify.com/v1/tracks/3Dah4SWoWwekrG4GShaHVP,https://api.spotify.com/v1/audio-analysis/3Dah4SWoWwekrG4GShaHVP,189307,4
0.773,0.674,0,-5.233,1,0.312,0.0581,0.0,0.233,0.704,161.087,audio_features,6kWNMFptUFZE1tlkbRCwav,spotify:track:6kWNMFptUFZE1tlkbRCwav,https://api.spotify.com/v1/tracks/6kWNMFptUFZE1tlkbRCwav,https://api.spotify.com/v1/audio-analysis/6kWNMFptUFZE1tlkbRCwav,193618,4
0.771,0.689,1,-7.223,1,0.377,0.0972,0.0,0.157,0.318,80.057,audio_features,4rtUj8qMPdos0zFhddGMjt,spotify:track:4rtUj8qMPdos0zFhddGMjt,https://api.spotify.com/v1/tracks/4rtUj8qMPdos0zFhddGMjt,https://api.spotify.com/v1/audio-analysis/4rtUj8qMPdos0zFhddGMjt,110547,4
0.788,0.457,8,-9.457,1,0.273,0.0172,0.00112,0.112,0.199,152.974,audio_features,4j2XJsRumrzpHoCIwkBiI6,spotify:track:4j2XJsRumrzpHoCIwkBiI6,https://api.spotify.com/v1/tracks/4j2XJsRumrzpHoCIwkBiI6,https://api.spotify.com/v1/audio-analysis/4j2XJsRumrzpHoCIwkBiI6,125861,4
0.872,0.537,8,-9.79,1,0.507,0.361,1.48e-06,0.119,0.632,159.1,audio_features,4wvnsuzqA00wdk6zbbJRd8,spotify:track:4wvnsuzqA00wdk6zbbJRd8,https://api.spotify.com/v1/tracks/4wvnsuzqA00wdk6zbbJRd8,https://api.spotify.com/v1/audio-analysis/4wvnsuzqA00wdk6zbbJRd8,171688,4
0.828,0.324,0,-12.173,0,0.351,0.0158,0.00101,0.107,0.25,130.068,audio_features,2j0GpFMyNQJAZMii2FqTyp,spotify:track:2j0GpFMyNQJAZMii2FqTyp,https://api.spotify.com/v1/tracks/2j0GpFMyNQJAZMii2FqTyp,https://api.spotify.com/v1/audio-analysis/2j0GpFMyNQJAZMii2FqTyp,149591,4
0.722,0.401,9,-12.02,0,0.681,0.222,0.0,0.0842,0.199,139.033,audio_features,0UZHWDWYiYdpX4rWKOlFb6,spotify:track:0UZHWDWYiYdpX4rWKOlFb6,https://api.spotify.com/v1/tracks/0UZHWDWYiYdpX4rWKOlFb6,https://api.spotify.com/v1/audio-analysis/0UZHWDWYiYdpX4rWKOlFb6,75871,4
0.777,0.34,10,-11.292,1,0.602,0.0696,1.43e-06,0.0706,0.148,101.956,audio_features,3hpgGFZQ58OR3BvZXJc8iI,spotify:track:3hpgGFZQ58OR3BvZXJc8iI,https://api.spotify.com/v1/tracks/3hpgGFZQ58OR3BvZXJc8iI,https://api.spotify.com/v1/audio-analysis/3hpgGFZQ58OR3BvZXJc8iI,66750,4
0.858,0.365,11,-9.421,0,0.202,0.132,0.000184,0.107,0.473,132.997,audio_features,1vCvIa1Z7P770TmmU5NUXQ,spotify:track:1vCvIa1Z7P770TmmU5NUXQ,https://api.spotify.com/v1/tracks/1vCvIa1Z7P770TmmU5NUXQ,https://api.spotify.com/v1/audio-analysis/1vCvIa1Z7P770TmmU5NUXQ,252632,4
0.797,0.445,8,-8.92,0,0.217,0.516,0.0142,0.0962,0.343,99.989,audio_features,4gXHdLZBHUHFSQ0jND7bFm,spotify:track:4gXHdLZBHUHFSQ0jND7bFm,https://api.spotify.com/v1/tracks/4gXHdLZBHUHFSQ0jND7bFm,https://api.spotify.com/v1/audio-analysis/4gXHdLZBHUHFSQ0jND7bFm,196800,4
0.889,0.617,1,-3.588,1,0.14,0.00242,0.0,0.0926,0.292,77.994,audio_features,3gR3aPapOJp6isbEUm4Xoc,spotify:track:3gR3aPapOJp6isbEUm4Xoc,https://api.spotify.com/v1/tracks/3gR3aPapOJp6isbEUm4Xoc,https://api.spotify.com/v1/audio-analysis/3gR3aPapOJp6isbEUm4Xoc,110795,4
0.704,0.663,1,-8.154,1,0.395,0.292,0.0,0.196,0.35,149.048,audio_features,3z1z5Hnt9IgHjl4KsHFmem,spotify:track:3z1z5Hnt9IgHjl4KsHFmem,https://api.spotify.com/v1/tracks/3z1z5Hnt9IgHjl4KsHFmem,https://api.spotify.com/v1/audio-analysis/3z1z5Hnt9IgHjl4KsHFmem,224331,4
0.871,0.615,4,-9.496,0,0.27,0.0169,0.0,0.183,0.802,140.028,audio_features,0u8SscNzeBMuY592a99Z34,spotify:track:0u8SscNzeBMuY592a99Z34,https://api.spotify.com/v1/tracks/0u8SscNzeBMuY592a99Z34,https://api.spotify.com/v1/audio-analysis/0u8SscNzeBMuY592a99Z34,125000,4
0.854,0.577,10,-10.646,0,0.0829,0.0174,0.0022,0.111,0.34,140.963,audio_features,31Y2VvuY1S5ZNLLK03rmKO,spotify:track:31Y2VvuY1S5ZNLLK03rmKO,https://api.spotify.com/v1/tracks/31Y2VvuY1S5ZNLLK03rmKO,https://api.spotify.com/v1/audio-analysis/31Y2VvuY1S5ZNLLK03rmKO,149790,4
0.593,0.183,4,-20.846,1,0.396,0.842,0.386,0.11,0.327,129.712,audio_features,2TjbpWv6eauHg5sEj2jXCd,spotify:track:2TjbpWv6eauHg5sEj2jXCd,https://api.spotify.com/v1/tracks/2TjbpWv6eauHg5sEj2jXCd,https://api.spotify.com/v1/audio-analysis/2TjbpWv6eauHg5sEj2jXCd,147352,4
0.679,0.904,8,-6.168,1,0.0589,0.0318,0.0,0.115,0.642,80.015,audio_features,1q2KbvMk67ZYBSZkxktMRU,spotify:track:1q2KbvMk67ZYBSZkxktMRU,https://api.spotify.com/v1/tracks/1q2KbvMk67ZYBSZkxktMRU,https://api.spotify.com/v1/audio-analysis/1q2KbvMk67ZYBSZkxktMRU,120000,4
0.661,0.736,9,-6.876,1,0.287,0.065,0.0,0.124,0.652,91.917,audio_features,5hmv0zcBcIX8OIVG98imHa,spotify:track:5hmv0zcBcIX8OIVG98imHa,https://api.spotify.com/v1/tracks/5hmv0zcBcIX8OIVG98imHa,https://api.spotify.com/v1/audio-analysis/5hmv0zcBcIX8OIVG98imHa,224348,4
0.669,0.665,0,-9.698,0,0.0499,0.237,0.415,0.0655,0.323,81.989,audio_features,5I9zY45JdguDkHYqpmf5wR,spotify:track:5I9zY45JdguDkHYqpmf5wR,https://api.spotify.com/v1/tracks/5I9zY45JdguDkHYqpmf5wR,https://api.spotify.com/v1/audio-analysis/5I9zY45JdguDkHYqpmf5wR,380488,4
0.935,0.434,1,-8.933,1,0.144,0.0481,0.000283,0.107,0.367,135.067,audio_features,5z7t01K1sJ4wv9gxBZNbjs,spotify:track:5z7t01K1sJ4wv9gxBZNbjs,https://api.spotify.com/v1/tracks/5z7t01K1sJ4wv9gxBZNbjs,https://api.spotify.com/v1/audio-analysis/5z7t01K1sJ4wv9gxBZNbjs,118747,4
0.94,0.237,5,-11.014,0,0.528,0.112,3.94e-06,0.109,0.587,134.982,audio_features,2gx2ZY5MQz1BTLnp86mfJY,spotify:track:2gx2ZY5MQz1BTLnp86mfJY,https://api.spotify.com/v1/tracks/2gx2ZY5MQz1BTLnp86mfJY,https://api.spotify.com/v1/audio-analysis/2gx2ZY5MQz1BTLnp86mfJY,114451,4
0.819,0.457,8,-9.949,0,0.217,0.0459,0.0,0.126,0.368,133.959,audio_features,6V0RlWwvqcys5cpMAxdDvd,spotify:track:6V0RlWwvqcys5cpMAxdDvd,https://api.spotify.com/v1/tracks/6V0RlWwvqcys5cpMAxdDvd,https://api.spotify.com/v1/audio-analysis/6V0RlWwvqcys5cpMAxdDvd,128955,4
0.808,0.544,2,-8.473,1,0.299,0.0424,2.11e-06,0.162,0.411,140.081,audio_features,1WAnzoy8rjcxCY7ekHx3np,spotify:track:1WAnzoy8rjcxCY7ekHx3np,https://api.spotify.com/v1/tracks/1WAnzoy8rjcxCY7ekHx3np,https://api.spotify.com/v1/audio-analysis/1WAnzoy8rjcxCY7ekHx3np,140571,4
0.685,0.497,1,-7.999,1,0.0384,0.000646,0.00011,0.345,0.0392,120.982,audio_features,4IofjZy3nyZ6lPuyxeJ6QL,spotify:track:4IofjZy3nyZ6lPuyxeJ6QL,https://api.spotify.com/v1/tracks/4IofjZy3nyZ6lPuyxeJ6QL,https://api.spotify.com/v1/audio-analysis/4IofjZy3nyZ6lPuyxeJ6QL,171982,4
0.788,0.603,5,-6.959,0,0.1,0.00439,0.000232,0.144,0.216,142.943,audio_features,0Pq8CSHDXInMK8atOkWSAv,spotify:track:0Pq8CSHDXInMK8atOkWSAv,https://api.spotify.com/v1/tracks/0Pq8CSHDXInMK8atOkWSAv,https://api.spotify.com/v1/audio-analysis/0Pq8CSHDXInMK8atOkWSAv,181440,4
0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,audio_features,1qMMYpVatbRITKCfq1gasi,spotify:track:1qMMYpVatbRITKCfq1gasi,https://api.spotify.com/v1/tracks/1qMMYpVatbRITKCfq1gasi,https://api.spotify.com/v1/audio-analysis/1qMMYpVatbRITKCfq1gasi,172933,4
0.777,0.713,0,-7.481,1,0.288,0.0832,1.38e-06,0.545,0.385,129.964,audio_features,0JEefF2thwTsgWE2Wv0IsC,spotify:track:0JEefF2thwTsgWE2Wv0IsC,https://api.spotify.com/v1/tracks/0JEefF2thwTsgWE2Wv0IsC,https://api.spotify.com/v1/audio-analysis/0JEefF2thwTsgWE2Wv0IsC,155077,4
0.847,0.58,9,-7.523,1,0.319,0.0768,1.22e-06,0.133,0.381,140.078,audio_features,1hhsuSGAsdP6FuxdwXv9XB,spotify:track:1hhsuSGAsdP6FuxdwXv9XB,https://api.spotify.com/v1/tracks/1hhsuSGAsdP6FuxdwXv9XB,https://api.spotify.com/v1/audio-analysis/1hhsuSGAsdP6FuxdwXv9XB,113216,1
0.782,0.568,1,-10.046,1,0.567,0.301,3.92e-06,0.0987,0.507,152.03,audio_features,6VCsbnjPJZbb1iav3v8qW8,spotify:track:6VCsbnjPJZbb1iav3v8qW8,https://api.spotify.com/v1/tracks/6VCsbnjPJZbb1iav3v8qW8,https://api.spotify.com/v1/audio-analysis/6VCsbnjPJZbb1iav3v8qW8,160296,4
0.784,0.888,4,-6.617,0,0.165,0.0158,0.892,0.169,0.13,135.995,audio_features,1tkS8yt5NwTZkqFvZMxM0F,spotify:track:1tkS8yt5NwTZkqFvZMxM0F,https://api.spotify.com/v1/tracks/1tkS8yt5NwTZkqFvZMxM0F,https://api.spotify.com/v1/audio-analysis/1tkS8yt5NwTZkqFvZMxM0F,360000,4
0.62,0.701,1,-9.663,1,0.0445,0.000809,0.865,0.119,0.187,134.999,audio_features,0V6GWgubCBR8955ZWtJ4WR,spotify:track:0V6GWgubCBR8955ZWtJ4WR,https://api.spotify.com/v1/tracks/0V6GWgubCBR8955ZWtJ4WR,https://api.spotify.com/v1/audio-analysis/0V6GWgubCBR8955ZWtJ4WR,405439,4
0.786,0.908,7,-10.402,1,0.057,0.00609,0.867,0.11,0.0543,134.995,audio_features,5Ig2RPAPLrkAkFpyr8uAPj,spotify:track:5Ig2RPAPLrkAkFpyr8uAPj,https://api.spotify.com/v1/tracks/5Ig2RPAPLrkAkFpyr8uAPj,https://api.spotify.com/v1/audio-analysis/5Ig2RPAPLrkAkFpyr8uAPj,371556,4
0.635,0.983,1,-6.244,0,0.0516,0.2,0.839,0.419,0.035,132.007,audio_features,2SMJ6186hk7p9m58XuTcS1,spotify:track:2SMJ6186hk7p9m58XuTcS1,https://api.spotify.com/v1/tracks/2SMJ6186hk7p9m58XuTcS1,https://api.spotify.com/v1/audio-analysis/2SMJ6186hk7p9m58XuTcS1,207273,4
0.789,0.957,7,-6.644,1,0.0599,0.0261,0.848,0.109,0.409,132.004,audio_features,73TeOQxZq4VMxooPmZ4KEr,spotify:track:73TeOQxZq4VMxooPmZ4KEr,https://api.spotify.com/v1/tracks/73TeOQxZq4VMxooPmZ4KEr,https://api.spotify.com/v1/audio-analysis/73TeOQxZq4VMxooPmZ4KEr,386364,4
0.788,0.915,7,-4.904,1,0.0431,0.000695,0.839,0.0962,0.0934,132.005,audio_features,3dwDBE5AMcHLxemIAEp2xb,spotify:track:3dwDBE5AMcHLxemIAEp2xb,https://api.spotify.com/v1/tracks/3dwDBE5AMcHLxemIAEp2xb,https://api.spotify.com/v1/audio-analysis/3dwDBE5AMcHLxemIAEp2xb,509091,4
0.732,0.627,11,-13.712,1,0.0524,0.000174,0.895,0.0981,0.266,131.007,audio_features,1kMObCQiYe5opqybH7ZNPD,spotify:track:1kMObCQiYe5opqybH7ZNPD,https://api.spotify.com/v1/tracks/1kMObCQiYe5opqybH7ZNPD,https://api.spotify.com/v1/audio-analysis/1kMObCQiYe5opqybH7ZNPD,239084,4
0.794,0.914,0,-6.117,1,0.0662,0.0082,0.863,0.0655,0.0447,130.005,audio_features,4aWmC3OCOyPqm6JzqF2LYf,spotify:track:4aWmC3OCOyPqm6JzqF2LYf,https://api.spotify.com/v1/tracks/4aWmC3OCOyPqm6JzqF2LYf,https://api.spotify.com/v1/audio-analysis/4aWmC3OCOyPqm6JzqF2LYf,388500,4
0.816,0.926,0,-5.279,1,0.201,0.0255,0.901,0.138,0.456,130.0,audio_features,3oUkoGYPWVxt3NrohcoMHY,spotify:track:3oUkoGYPWVxt3NrohcoMHY,https://api.spotify.com/v1/tracks/3oUkoGYPWVxt3NrohcoMHY,https://api.spotify.com/v1/audio-analysis/3oUkoGYPWVxt3NrohcoMHY,181054,4
0.715,0.909,10,-7.94,0,0.0484,0.00405,0.919,0.258,0.287,130.006,audio_features,3SyNfiVCa4GHpezUySluf3,spotify:track:3SyNfiVCa4GHpezUySluf3,https://api.spotify.com/v1/tracks/3SyNfiVCa4GHpezUySluf3,https://api.spotify.com/v1/audio-analysis/3SyNfiVCa4GHpezUySluf3,430000,4
0.735,0.892,2,-10.869,1,0.0663,0.0124,0.781,0.116,0.0355,132.006,audio_features,4VfF4RBRiKKV969cXUX8or,spotify:track:4VfF4RBRiKKV969cXUX8or,https://api.spotify.com/v1/tracks/4VfF4RBRiKKV969cXUX8or,https://api.spotify.com/v1/audio-analysis/4VfF4RBRiKKV969cXUX8or,359250,4
0.674,0.925,7,-4.47,1,0.0665,0.00155,0.841,0.377,0.359,132.989,audio_features,76P1a7VfRpxXqBUqcIi3Ub,spotify:track:76P1a7VfRpxXqBUqcIi3Ub,https://api.spotify.com/v1/tracks/76P1a7VfRpxXqBUqcIi3Ub,https://api.spotify.com/v1/audio-analysis/76P1a7VfRpxXqBUqcIi3Ub,403308,4
0.707,0.815,7,-6.2,1,0.147,0.00499,0.828,0.0874,0.148,133.024,audio_features,7K3OyIuvYF1qcwr4xqILeu,spotify:track:7K3OyIuvYF1qcwr4xqILeu,https://api.spotify.com/v1/tracks/7K3OyIuvYF1qcwr4xqILeu,https://api.spotify.com/v1/audio-analysis/7K3OyIuvYF1qcwr4xqILeu,206626,4
0.688,0.933,7,-6.308,1,0.0864,0.000515,0.753,0.066,0.172,133.975,audio_features,10OXHKcZZA1KBWbPYB1x90,spotify:track:10OXHKcZZA1KBWbPYB1x90,https://api.spotify.com/v1/tracks/10OXHKcZZA1KBWbPYB1x90,https://api.spotify.com/v1/audio-analysis/10OXHKcZZA1KBWbPYB1x90,343881,4
0.662,0.805,7,-4.075,1,0.0616,0.00389,0.812,0.0909,0.171,135.999,audio_features,0rUd34miBQcQTzevrULn3G,spotify:track:0rUd34miBQcQTzevrULn3G,https://api.spotify.com/v1/tracks/0rUd34miBQcQTzevrULn3G,https://api.spotify.com/v1/audio-analysis/0rUd34miBQcQTzevrULn3G,360000,4
0.738,0.91,9,-8.938,0,0.107,0.00118,0.874,0.0939,0.124,137.022,audio_features,6cKTcheUC3OHDMI8QMKp08,spotify:track:6cKTcheUC3OHDMI8QMKp08,https://api.spotify.com/v1/tracks/6cKTcheUC3OHDMI8QMKp08,https://api.spotify.com/v1/audio-analysis/6cKTcheUC3OHDMI8QMKp08,400625,4
