danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Clusters
0.328,0.293,2,-14.61,0,0.0295,0.923,0.0302,0.134,0.505,77.476,143467,3,6
0.115,0.301,0,-13.321,1,0.0449,0.637,0.935,0.154,0.0409,77.276,109667,4,0
0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847,193600,4,0
0.21,0.101,0,-19.383,1,0.0403,0.927,0.902,0.0776,0.153,86.314,341693,4,0
0.343,0.0342,8,-25.591,1,0.0406,0.991,0.92,0.1,0.0378,60.228,270000,3,6
0.382,0.0499,2,-25.262,1,0.0548,0.994,0.906,0.109,0.0779,125.903,316653,4,0
0.198,0.0313,3,-26.69,1,0.0419,0.901,0.866,0.0924,0.189,88.813,141200,4,0
0.235,0.0639,11,-24.404,0,0.049,0.962,0.603,0.466,0.0781,120.736,200360,3,6
0.226,0.0938,0,-26.871,0,0.1,0.809,0.705,0.89,0.116,61.191,614907,4,0
0.206,0.137,8,-13.144,1,0.0392,0.939,0.902,0.136,0.0565,135.611,427369,4,0
0.292,0.246,2,-14.96,1,0.0385,0.922,0.525,0.107,0.0859,109.766,642573,4,0
0.119,0.0123,0,-36.006,1,0.0392,0.95,0.818,0.0775,0.0315,87.458,424493,4,0
0.477,0.405,2,-11.441,1,0.0294,0.958,0.226,0.269,0.492,112.235,212173,4,3
0.425,0.16,7,-13.916,0,0.0355,0.929,0.0303,0.312,0.563,73.06,147920,4,3
0.182,0.0603,6,-25.046,1,0.0459,0.852,0.411,0.145,0.141,98.799,212360,4,0
0.401,0.00843,3,-36.797,1,0.0308,0.984,0.959,0.15,0.126,132.97,123907,4,0
0.441,0.00216,0,-28.062,1,0.0512,0.995,0.922,0.14,0.0475,107.752,164561,4,0
0.33,0.0649,3,-25.176,1,0.0443,0.898,6.19e-05,0.0931,0.34,83.398,117907,4,0
0.76,0.803,8,-2.867,0,0.0306,0.531,0.0,0.0555,0.922,136.945,223074,4,7
0.822,0.781,11,-4.687,1,0.0513,0.0778,0.0,0.0993,0.887,126.04,216737,4,1
0.78,0.698,7,-5.836,0,0.0447,0.0504,0.0,0.0915,0.822,148.144,280917,4,7
0.765,0.637,8,-5.485,1,0.0494,0.234,0.0,0.32,0.81,135.01,192506,4,1
0.78,0.792,11,-5.572,0,0.0356,0.0695,0.000242,0.0671,0.937,130.012,264758,4,7
0.733,0.689,10,-5.083,0,0.0307,0.345,0.0,0.0429,0.828,126.943,246850,4,7
0.898,0.613,9,-7.356,0,0.071,0.125,0.0,0.0876,0.931,143.127,182212,4,7
0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,0.821,136.01,188103,4,3
0.742,0.622,2,-5.556,1,0.0416,0.573,2.59e-06,0.0816,0.532,123.917,196462,4,8
0.771,0.696,11,-6.977,1,0.0312,0.209,0.0,0.156,0.912,142.007,246760,4,1
0.839,0.643,10,-5.252,0,0.0336,0.0756,0.000143,0.305,0.735,129.104,270480,4,7
0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997,234829,4,7
0.918,0.664,1,-4.767,0,0.0502,0.0878,0.00026,0.0729,0.827,129.998,246747,4,5
0.74,0.47,6,-7.877,0,0.0517,0.727,0.000109,0.0333,0.965,148.294,269493,4,5
0.788,0.747,11,-6.425,0,0.0456,0.0753,0.000604,0.074,0.936,120.044,170208,4,7
0.802,0.759,0,-4.25,1,0.0358,0.685,0.0,0.117,0.858,125.006,226613,4,8
0.662,0.461,1,-7.36,1,0.0495,0.315,1.12e-06,0.0445,0.912,142.553,360720,4,8
0.723,0.745,9,-4.877,0,0.0328,0.311,0.000215,0.304,0.95,125.01,210527,4,7
0.85,0.748,11,-3.687,1,0.0371,0.194,0.0,0.0764,0.961,130.073,250125,4,1
0.84,0.798,0,-6.232,0,0.0755,0.304,3.66e-05,0.158,0.933,123.019,235228,4,5
0.779,0.763,10,-3.46,0,0.0363,0.422,8.7e-06,0.0754,0.919,130.044,220904,4,7
0.818,0.68,7,-5.175,1,0.1,0.241,0.000208,0.149,0.693,132.962,231575,4,1
0.804,0.56,1,-6.912,0,0.0397,0.416,0.0,0.0608,0.768,133.682,254720,4,5
0.701,0.708,8,-5.113,1,0.0365,0.614,1.57e-05,0.129,0.604,128.013,202851,4,1
0.854,0.535,6,-8.96,1,0.089,0.61,2.6e-06,0.096,0.788,115.037,150071,4,1
0.73,0.867,7,-1.946,1,0.0325,0.0749,6.81e-06,0.0712,0.929,130.02,223200,4,1
0.866,0.787,6,-3.883,0,0.0366,0.215,1.57e-05,0.0645,0.856,127.001,231516,4,5
0.776,0.851,5,-4.304,0,0.0338,0.181,1.06e-06,0.309,0.901,134.985,220500,4,5
0.884,0.707,1,-2.875,0,0.0383,0.644,6.47e-06,0.0821,0.946,134.992,224160,4,5
0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,198332,4,5
0.818,0.79,0,-5.382,1,0.04,0.759,0.000211,0.0955,0.914,131.037,233705,4,8
0.809,0.733,5,-5.016,0,0.0457,0.702,3.62e-06,0.308,0.958,130.032,243500,4,5
0.745,0.735,11,-4.34,1,0.0626,0.686,0.0,0.324,0.865,130.004,232024,4,1
0.705,0.713,2,-8.864,0,0.038,0.245,0.000537,0.275,0.818,140.016,228089,4,5
0.777,0.724,1,-3.725,0,0.037,0.671,0.000219,0.107,0.786,129.965,208517,4,5
0.75,0.807,11,-5.06,0,0.0309,0.0319,2.46e-05,0.0778,0.803,126.998,216898,4,7
0.805,0.765,0,-6.644,0,0.0447,0.169,5.48e-05,0.0562,0.893,125.006,217000,4,5
0.732,0.696,6,-5.01,1,0.0324,0.279,0.0,0.0763,0.852,104.991,162286,4,1
0.786,0.492,8,-8.481,1,0.044,0.444,0.0,0.0959,0.921,125.029,348827,4,1
0.752,0.589,9,-9.145,0,0.119,0.0336,0.0,0.0903,0.745,130.041,200438,4,7
0.723,0.838,2,-5.189,1,0.0351,0.206,1.51e-05,0.093,0.883,129.992,204344,4,8
0.895,0.54,11,-8.94,1,0.039,0.69,0.00381,0.309,0.888,130.018,209500,4,1
0.812,0.793,7,-5.731,0,0.0348,0.63,0.00402,0.0882,0.895,125.103,166012,4,7
0.8,0.733,9,-5.246,0,0.0349,0.389,0.000327,0.121,0.961,132.015,232955,4,7
0.904,0.656,0,-3.953,0,0.0528,0.294,2.22e-06,0.108,0.868,122.056,282853,4,5
0.778,0.768,11,-4.87,0,0.0419,0.57,2.83e-06,0.195,0.914,129.993,250000,4,7
0.919,0.579,0,-7.338,0,0.059,0.226,0.000288,0.0776,0.941,130.205,239667,4,5
0.761,0.723,11,-5.618,1,0.0408,0.24,0.0,0.0888,0.502,112.013,211832,4,1
0.907,0.691,10,-5.925,0,0.0388,0.0956,4.91e-05,0.0708,0.915,132.161,240720,4,7
0.778,0.683,2,-5.935,0,0.0383,0.333,0.0,0.181,0.871,144.999,205990,4,5
0.7,0.773,3,-5.258,0,0.0482,0.455,0.0023,0.383,0.9,129.982,198000,4,5
0.872,0.641,6,-7.736,1,0.0406,0.269,0.0,0.0694,0.943,134.961,287960,4,1
0.799,0.605,7,-7.639,0,0.0605,0.434,0.00306,0.115,0.718,128.043,179368,4,7
0.797,0.536,11,-8.469,0,0.037,0.618,0.0,0.234,0.925,130.018,285227,4,7
0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,250640,4,5
0.777,0.693,0,-5.413,1,0.0299,0.381,0.0,0.316,0.857,130.021,209943,4,8
0.823,0.63,0,-6.844,1,0.0309,0.262,2.3e-06,0.12,0.758,124.975,250929,4,8
0.885,0.719,4,-5.507,0,0.0452,0.457,0.0,0.249,0.876,131.954,241766,4,5
0.916,0.529,0,-5.121,0,0.0563,0.369,5.11e-06,0.0872,0.833,121.946,200510,4,5
0.764,0.72,5,-5.189,1,0.0353,0.328,1.41e-06,0.316,0.881,134.983,234899,4,1
0.769,0.794,7,-5.374,0,0.0299,0.00915,0.0025,0.102,0.933,135.035,226778,4,7
0.839,0.75,1,-3.09,1,0.0341,0.242,0.0,0.27,0.884,128.05,235533,4,8
0.788,0.769,1,-4.31,0,0.0418,0.629,1.39e-06,0.0956,0.949,126.956,194599,4,5
0.815,0.633,9,-5.193,0,0.0311,0.677,2.93e-05,0.0991,0.666,130.002,188056,4,7
0.797,0.804,7,-5.48,1,0.0328,0.0507,0.0042,0.117,0.884,132.997,225000,4,1
0.755,0.72,5,-5.238,1,0.0335,0.292,0.0,0.228,0.878,134.971,234899,4,1
0.768,0.755,9,-4.331,0,0.0422,0.323,0.0,0.208,0.834,132.002,279347,4,7
0.792,0.605,6,-4.407,0,0.0341,0.786,0.0,0.0877,0.9,129.921,212973,4,5
0.753,0.654,4,-4.572,0,0.0324,0.217,1.75e-06,0.0494,0.813,121.98,216291,4,5
0.745,0.739,11,-4.541,1,0.0517,0.396,0.0,0.153,0.392,130.009,226731,4,1
0.724,0.709,8,-6.929,1,0.0334,0.644,0.000204,0.123,0.812,128.034,241874,4,1
0.573,0.691,10,-5.142,0,0.0601,0.123,0.0,0.0746,0.93,129.946,191209,4,7
0.847,0.692,11,-6.497,0,0.0463,0.219,5.75e-06,0.269,0.751,125.01,237500,4,7
0.733,0.794,5,-4.328,1,0.0447,0.359,0.0,0.16,0.857,140.186,236293,4,1
0.77,0.764,11,-5.168,0,0.0311,0.117,0.0,0.0809,0.621,119.933,228987,4,7
0.756,0.73,7,-4.406,0,0.0314,0.0684,0.0,0.0969,0.845,124.024,204324,4,7
0.811,0.562,5,-10.183,0,0.0368,0.137,0.0,0.0623,0.965,129.039,255027,4,5
0.789,0.6,10,-6.26,1,0.0376,0.516,0.0,0.123,0.913,123.96,222019,4,1
0.838,0.641,11,-4.301,0,0.032,0.206,0.0,0.123,0.915,127.988,220320,4,7
0.932,0.772,0,-3.599,1,0.0369,0.225,3.24e-06,0.176,0.863,135.063,307200,4,8
0.857,0.758,4,-3.976,0,0.0666,0.364,0.0,0.124,0.883,127.051,232803,4,5
0.84,0.656,10,-4.977,0,0.0441,0.422,0.00153,0.157,0.935,132.025,228000,4,7
0.81,0.803,3,-3.042,1,0.0349,0.385,0.0,0.14,0.883,130.049,204733,4,8
0.783,0.762,2,-4.988,1,0.0325,0.528,0.232,0.0969,0.889,125.018,215595,4,8
0.77,0.759,1,-4.911,1,0.0322,0.198,0.0,0.11,0.841,127.973,234000,4,8
0.743,0.598,4,-5.871,0,0.0386,0.217,0.0,0.346,0.714,127.98,217222,4,5
0.796,0.714,2,-5.472,0,0.0381,0.309,0.0,0.135,0.886,128.004,230760,4,5
0.749,0.783,10,-6.214,1,0.0458,0.17,0.0,0.147,0.842,135.033,223418,4,1
0.754,0.7,3,-5.303,1,0.0277,0.424,0.0,0.0805,0.75,128.023,236331,4,8
0.799,0.668,9,-6.094,1,0.0472,0.31,7.9e-05,0.159,0.839,131.907,158067,4,1
0.759,0.856,8,-3.515,1,0.0314,0.747,0.000457,0.168,0.473,131.98,223410,4,1
0.819,0.641,3,-5.082,1,0.0341,0.65,6.24e-05,0.137,0.804,129.931,172440,4,8
0.742,0.807,0,-4.539,1,0.0295,0.647,5.66e-06,0.133,0.966,130.104,196641,4,8
0.799,0.655,1,-6.34,1,0.0485,0.659,0.0,0.135,0.82,128.038,239824,4,8
0.745,0.716,9,-8.221,0,0.0411,0.202,0.0,0.059,0.817,132.932,257187,4,7
0.826,0.74,1,-4.45,0,0.0368,0.142,2.59e-05,0.175,0.733,130.025,239925,4,5
0.802,0.734,2,-6.908,1,0.0656,0.329,0.0,0.177,0.756,130.007,188691,4,8
0.792,0.739,8,-6.015,1,0.0319,0.51,0.00962,0.187,0.875,129.965,183649,4,1
0.849,0.645,9,-4.678,1,0.0413,0.675,6.84e-06,0.0507,0.911,116.071,243541,4,1
0.768,0.627,9,-6.84,0,0.0483,0.59,0.0,0.741,0.774,130.061,289840,4,4
0.855,0.695,1,-5.595,1,0.0367,0.203,0.00208,0.29,0.615,132.188,245253,4,8
0.565,0.781,10,-3.358,0,0.061,0.364,0.0,0.0984,0.943,129.959,192698,4,7
0.808,0.734,0,-6.108,0,0.0343,0.386,0.0,0.304,0.643,124.033,220889,4,5
0.815,0.719,3,-5.987,0,0.0418,0.455,0.0,0.16,0.951,129.909,219000,4,5
0.739,0.701,10,-5.542,0,0.0516,0.592,0.0,0.116,0.633,128.022,231227,4,7
0.697,0.766,1,-5.855,1,0.0372,0.443,0.0,0.152,0.769,132.977,226074,4,8
0.77,0.775,8,-4.65,0,0.0349,0.178,0.0,0.0651,0.848,124.013,256440,4,7
0.876,0.714,9,-4.641,0,0.042,0.0604,0.0,0.149,0.72,128.042,221760,4,7
0.78,0.779,6,-3.369,0,0.0318,0.246,0.0,0.298,0.903,119.982,242343,4,5
0.844,0.686,0,-5.247,0,0.0421,0.141,0.0,0.35,0.759,122.966,230547,4,5
0.836,0.776,9,-5.294,1,0.0471,0.0798,6.24e-06,0.0794,0.724,120.034,199250,4,1
0.764,0.571,9,-9.561,0,0.0422,0.438,0.0,0.117,0.925,123.915,240707,4,7
0.736,0.637,0,-6.327,1,0.0304,0.399,0.0,0.146,0.467,111.967,205827,4,8
0.816,0.657,1,-5.583,0,0.0293,0.426,2.63e-05,0.0941,0.707,133.024,271147,4,5
0.731,0.675,11,-5.428,1,0.0397,0.668,0.0,0.16,0.753,120.963,208955,4,1
0.748,0.741,3,-6.874,0,0.0275,0.3,0.0,0.116,0.942,136.905,265427,4,5
0.78,0.552,5,-10.63,1,0.0341,0.301,0.0,0.134,0.933,128.036,215213,4,1
0.796,0.83,7,-5.636,1,0.044,0.628,0.0,0.349,0.946,129.904,230784,4,1
0.799,0.772,7,-4.543,1,0.0335,0.455,1.7e-05,0.0878,0.764,120.037,201907,4,1
0.724,0.77,0,-2.904,0,0.0293,0.813,0.0,0.129,0.69,128.014,228870,4,5
0.826,0.6,0,-6.953,1,0.0395,0.762,0.000288,0.128,0.96,125.038,224000,4,8
0.754,0.736,9,-5.404,1,0.0301,0.506,1.12e-05,0.213,0.96,135.024,230840,4,1
0.735,0.762,2,-5.547,0,0.04,0.318,0.0,0.371,0.7,116.027,209192,4,5
0.872,0.726,5,-3.513,0,0.0324,0.346,0.0,0.114,0.875,117.012,234760,4,5
0.812,0.506,1,-10.729,1,0.0533,0.143,0.0,0.132,0.701,125.941,238720,4,8
0.916,0.58,2,-6.333,0,0.0427,0.162,0.0,0.174,0.877,109.962,170000,4,5
0.878,0.555,0,-7.301,0,0.0343,0.77,0.0,0.0663,0.928,132.936,191107,4,5
0.714,0.738,9,-5.307,0,0.0274,0.408,0.000141,0.081,0.781,127.936,271013,4,7
0.778,0.683,11,-5.731,1,0.0348,0.395,0.0,0.092,0.759,129.942,251800,4,1
0.803,0.68,4,-5.248,0,0.0406,0.594,1.37e-05,0.101,0.699,124.946,229973,4,5
0.552,0.635,9,-9.848,0,0.081,0.705,0.000187,0.108,0.851,96.416,346307,4,3
0.596,0.871,0,-6.007,0,0.0496,0.699,5.07e-05,0.0487,0.965,113.947,240147,4,5
0.413,0.691,5,-5.763,0,0.0502,0.137,0.0,0.583,0.581,102.063,324000,4,4
0.795,0.623,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813,4,1
0.827,0.781,7,-5.914,1,0.0502,0.188,0.000759,0.249,0.961,95.411,302253,4,1
0.564,0.505,11,-7.339,0,0.0659,0.692,0.0081,0.167,0.899,113.472,342173,4,7
0.664,0.75,5,-6.439,1,0.0405,0.677,0.0163,0.0576,0.954,172.271,383533,4,1
0.597,0.678,1,-6.785,1,0.0532,0.516,0.000577,0.264,0.92,108.814,384813,4,8
0.627,0.41,7,-18.839,0,0.0476,0.713,0.312,0.409,0.962,112.303,331818,4,3
0.744,0.738,10,-4.751,0,0.0333,0.715,0.00741,0.0672,0.89,147.046,312640,4,7
0.56,0.855,0,-5.232,0,0.0529,0.605,0.0,0.0532,0.96,97.097,328787,4,5
0.557,0.65,7,-8.897,1,0.0424,0.673,0.122,0.286,0.965,106.1,298516,4,1
0.622,0.78,5,-4.687,0,0.038,0.159,0.00431,0.134,0.818,106.16,294000,4,5
0.785,0.671,2,-6.009,0,0.0511,0.776,0.0,0.0624,0.952,174.054,295635,4,5
0.498,0.668,0,-7.556,0,0.0384,0.58,2.44e-05,0.141,0.846,118.564,325080,4,5
0.533,0.785,7,-5.886,0,0.116,0.429,0.827,0.0882,0.69,111.43,426840,4,9
0.621,0.839,0,-3.486,1,0.0467,0.749,0.0,0.556,0.801,109.511,412107,4,4
0.572,0.863,9,-3.571,0,0.069,0.448,0.000192,0.051,0.569,109.498,262680,4,7
0.69,0.683,8,-6.903,1,0.0523,0.143,0.000144,0.328,0.961,89.826,337200,4,1
0.694,0.782,2,-7.146,1,0.034,0.657,0.00345,0.318,0.943,93.639,325800,4,8
0.74,0.685,0,-7.491,1,0.042,0.821,0.000226,0.0726,0.737,87.47,252400,4,8
0.75,0.676,10,-5.282,1,0.0476,0.555,0.0011,0.883,0.934,122.202,331720,4,4
0.838,0.723,5,-8.384,0,0.0447,0.195,0.0,0.0468,0.934,93.302,267467,4,5
0.595,0.654,9,-7.498,1,0.0773,0.515,1.12e-06,0.466,0.682,96.173,421200,4,4
0.442,0.634,0,-7.683,0,0.0307,0.0129,0.867,0.0953,0.578,98.093,409080,4,9
0.761,0.736,1,-8.341,1,0.0445,0.713,0.0,0.0746,0.942,93.436,309813,4,8
0.647,0.596,7,-6.352,0,0.0364,0.528,0.000514,0.775,0.818,91.841,284640,4,4
0.632,0.759,4,-6.465,0,0.0556,0.397,0.0,0.103,0.873,105.84,402360,4,5
0.752,0.663,5,-9.019,0,0.0459,0.547,0.0,0.068,0.961,92.829,295640,4,5
0.718,0.772,5,-9.148,1,0.0353,0.423,6.09e-05,0.0639,0.962,103.423,383093,4,1
0.578,0.753,10,-2.919,1,0.0421,0.733,0.0,0.278,0.971,164.769,214320,4,1
0.549,0.498,7,-9.203,0,0.0371,0.694,3.87e-05,0.109,0.575,95.345,626880,4,3
0.617,0.732,0,-7.796,0,0.0377,0.679,2.1e-06,0.372,0.912,93.284,284333,4,5
0.623,0.719,9,-4.86,0,0.0541,0.576,0.000192,0.249,0.92,96.845,386853,4,7
0.72,0.629,0,-6.825,1,0.0407,0.711,0.000396,0.0699,0.883,149.859,345600,4,8
0.642,0.7,1,-9.213,1,0.0552,0.172,0.000232,0.0895,0.784,103.899,312480,4,8
0.473,0.729,1,-8.699,1,0.0448,0.359,3.45e-06,0.0596,0.944,180.747,230520,4,8
0.735,0.629,10,-7.056,0,0.0403,0.293,0.0,0.0759,0.843,168.788,304640,4,7
0.673,0.718,1,-4.666,1,0.0379,0.609,6.88e-05,0.316,0.917,176.89,230187,4,8
0.721,0.71,11,-7.518,0,0.0446,0.11,0.00207,0.104,0.929,100.37,289880,4,7
0.483,0.874,3,-3.413,1,0.108,0.368,1.66e-05,0.132,0.897,110.686,326880,4,8
0.573,0.712,0,-6.375,0,0.0671,0.632,5.87e-05,0.432,0.957,125.834,369120,4,5
0.746,0.582,0,-7.791,0,0.0431,0.291,0.024,0.0537,0.861,105.708,265027,4,5
0.704,0.884,8,-6.275,1,0.0527,0.549,0.000364,0.0492,0.964,93.058,228554,4,1
0.543,0.5,2,-10.092,1,0.163,0.815,8.55e-05,0.0977,0.618,87.252,160115,4,3
0.535,0.701,5,-7.862,0,0.0361,0.442,0.0052,0.0645,0.945,97.692,253253,4,5
0.505,0.608,7,-8.196,1,0.0433,0.638,0.0,0.226,0.941,93.955,286320,4,1
0.634,0.779,10,-5.909,0,0.0478,0.44,0.0,0.05,0.854,179.963,325642,4,7
0.538,0.615,2,-8.257,0,0.0355,0.741,3.39e-05,0.308,0.68,100.681,259000,4,3
0.786,0.74,7,-7.205,1,0.0324,0.388,0.0,0.0717,0.925,92.054,296773,4,1
0.604,0.749,2,-7.591,1,0.0381,0.65,0.0277,0.0564,0.889,89.013,334080,4,8
0.754,0.875,7,-1.94,0,0.0407,0.395,0.0,0.0905,0.967,97.522,263920,4,5
0.727,0.777,0,-4.979,1,0.0452,0.691,0.000572,0.109,0.963,108.886,307281,4,8
0.533,0.695,9,-6.302,1,0.0395,0.726,1.01e-06,0.296,0.793,159.238,279960,4,1
0.665,0.808,10,-5.169,0,0.035,0.0632,0.0,0.648,0.673,91.07,351813,4,4
0.69,0.653,0,-5.15,1,0.0402,0.705,2.55e-05,0.0525,0.833,92.99,223440,4,8
0.567,0.753,1,-8.389,1,0.0773,0.148,3.94e-05,0.122,0.872,107.551,376059,4,8
0.42,0.753,7,-7.347,1,0.062,0.542,1.87e-05,0.413,0.725,81.417,313560,4,4
0.658,0.818,5,-6.173,0,0.0405,0.674,8.49e-06,0.38,0.923,173.075,289627,4,5
0.658,0.541,11,-7.73,0,0.0585,0.797,1.84e-06,0.456,0.7,103.176,401880,4,3
0.704,0.719,5,-5.353,0,0.0363,0.633,0.00015,0.313,0.962,84.414,314013,4,5
0.554,0.878,8,-4.013,1,0.0493,0.737,0.0,0.115,0.714,90.301,304733,4,1
0.75,0.64,4,-4.537,0,0.0365,0.37,0.0,0.122,0.645,92.038,231410,4,5
0.679,0.62,0,-10.943,1,0.0469,0.549,0.0189,0.0774,0.619,179.505,301573,4,8
0.684,0.832,0,-5.267,0,0.041,0.583,0.0,0.226,0.715,100.722,310360,4,5
0.845,0.646,7,-7.35,0,0.049,0.426,0.0,0.108,0.879,84.222,344627,4,5
0.807,0.768,5,-6.745,0,0.0427,0.332,3.09e-06,0.251,0.962,100.324,254933,4,5
0.724,0.77,4,-4.024,1,0.0533,0.184,3.7e-05,0.243,0.935,176.243,278872,4,8
0.658,0.738,7,-6.717,1,0.0315,0.747,0.00605,0.0624,0.963,123.261,274019,4,1
0.858,0.606,6,-10.53,0,0.0689,0.483,0.00502,0.0599,0.922,103.841,187240,4,5
0.733,0.603,1,-8.673,1,0.044,0.592,0.0,0.0556,0.817,91.941,298347,4,8
0.658,0.723,9,-9.082,0,0.0739,0.697,0.000123,0.0511,0.67,87.743,281840,4,7
0.772,0.868,0,-5.183,1,0.0461,0.535,0.0,0.17,0.917,101.253,211400,4,8
0.469,0.706,11,-6.93,0,0.0607,0.653,0.0,0.544,0.752,87.72,314440,4,4
0.635,0.856,4,-3.946,0,0.0375,0.701,0.00019,0.0565,0.688,97.276,354973,4,5
0.6,0.633,4,-7.507,0,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947,4,5
0.588,0.815,5,-6.173,0,0.074,0.376,4.09e-05,0.165,0.907,90.628,303133,4,5
0.535,0.621,6,-10.284,1,0.0403,0.624,0.0101,0.0792,0.71,173.83,299133,4,1
0.75,0.602,7,-9.686,1,0.035,0.364,0.00736,0.136,0.845,89.066,348347,4,1
0.741,0.672,0,-5.78,1,0.0327,0.404,0.0,0.287,0.826,154.157,292973,4,8
0.585,0.868,7,-7.285,0,0.0444,0.256,0.0,0.197,0.758,94.098,290413,4,7
0.699,0.83,0,-10.935,1,0.0365,0.275,0.00241,0.121,0.731,92.855,316093,4,8
0.467,0.854,2,-5.255,1,0.0955,0.351,1.89e-06,0.313,0.709,184.996,305067,4,2
0.527,0.715,5,-8.309,0,0.0398,0.552,0.00622,0.085,0.904,93.979,308693,4,5
0.595,0.574,2,-7.411,1,0.11,0.789,9.53e-05,0.209,0.825,94.904,445080,4,3
0.663,0.756,7,-8.872,1,0.0467,0.762,0.000161,0.104,0.696,168.711,282760,4,1
0.777,0.72,8,-6.162,1,0.0803,0.778,0.0,0.069,0.96,163.905,266787,4,1
0.667,0.873,5,-8.751,0,0.0469,0.337,2.24e-06,0.0338,0.92,187.441,251253,4,7
0.652,0.891,0,-6.858,1,0.0524,0.396,0.0022,0.0767,0.934,179.604,284653,4,8
0.595,0.574,2,-7.411,1,0.11,0.789,9.53e-05,0.209,0.825,94.904,445080,4,3
0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629,4,1
0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,210200,4,8
0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,254920,4,7
0.755,0.765,10,-2.883,0,0.0476,0.102,3.2e-06,0.155,0.177,91.978,219333,4,7
0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,213061,4,7
0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,248769,4,5
0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,226088,4,5
0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,243717,4,10
0.625,0.839,6,-4.824,0,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,233520,4,4
0.824,0.819,4,-4.336,0,0.0786,0.125,2.45e-05,0.137,0.616,92.001,182863,4,5
0.783,0.577,7,-5.217,1,0.0742,0.453,0.0,0.282,0.534,93.502,263360,4,1
0.526,0.611,11,-5.749,0,0.0707,0.484,1.53e-05,0.131,0.439,90.918,182686,4,7
0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750,4,7
0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,209147,4,8
0.763,0.627,8,-2.737,1,0.191,0.262,0.0,0.177,0.761,179.919,174667,4,1
0.819,0.781,1,-4.879,1,0.0547,0.0323,0.0012,0.121,0.385,100.062,163680,4,8
0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,240413,4,7
0.858,0.618,10,-5.84,0,0.0635,0.00722,2.27e-06,0.205,0.708,93.011,157708,4,7
0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4,5
0.813,0.809,3,-5.382,0,0.0846,0.102,1.37e-06,0.377,0.646,93.005,393280,4,5
0.836,0.66,5,-4.903,0,0.0642,0.205,6.11e-05,0.14,0.636,93.01,200696,4,5
0.773,0.767,7,-4.019,1,0.0819,0.0352,0.0,0.299,0.49,94.99,252162,4,1
0.714,0.645,10,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,180930,4,1
0.803,0.838,0,-3.23,1,0.0858,0.0905,0.011,0.0861,0.637,91.986,191920,4,8
0.867,0.766,6,-3.542,1,0.124,0.527,8.5e-05,0.111,0.607,91.023,234402,4,1
0.775,0.571,1,-5.982,1,0.0539,0.518,4.45e-06,0.0799,0.739,91.027,184615,4,8
0.747,0.812,3,-4.274,0,0.111,0.341,0.000131,0.174,0.884,180.062,330478,4,5
0.835,0.67,10,-5.439,0,0.0664,0.0353,0.0,0.102,0.543,93.991,188053,4,7
0.762,0.801,1,-3.661,0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,136893,4,5
0.805,0.838,0,-3.182,1,0.0846,0.148,2.02e-05,0.107,0.65,128.074,191250,4,8
0.711,0.839,7,-6.288,1,0.117,0.0472,0.0,0.0806,0.932,179.936,190880,4,1
0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,4,1
0.805,0.57,8,-6.243,1,0.342,0.119,0.0,0.112,0.726,81.86,210935,4,10
0.793,0.449,0,-7.212,1,0.047,0.763,0.0,0.165,0.322,108.937,255413,4,3
0.621,0.863,1,-2.565,0,0.122,0.0397,0.0,0.108,0.732,179.902,194907,4,2
0.827,0.826,8,-4.773,1,0.0803,0.141,0.0,0.0921,0.751,91.978,271467,4,1
0.81,0.716,10,-5.081,0,0.104,0.0536,0.0,0.209,0.54,90.01,213838,4,7
0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,193013,4,5
